,createdAt,amount,shoeSize
169,2017-09-13 23:03:12,170,10.5
170,2017-09-08 23:03:29,200,9.5
171,2017-09-10 16:19:13,170,10.5
172,2017-09-07 02:08:21,170,8.5
173,2017-09-07 02:08:19,175,9.5
174,2017-09-05 23:28:54,145,8.0
175,2017-09-05 03:12:55,170,8.5
176,2017-09-05 02:59:18,175,9.5
177,2017-08-31 19:29:03,150,8.0
178,2017-09-01 20:10:40,145,8.0
179,2017-08-30 01:34:13,195,8.5
180,2017-08-29 18:12:49,150,8.0
181,2017-08-29 23:26:18,160,8.0
182,2017-08-29 03:48:21,195,8.5
183,2017-08-28 15:45:17,160,8.0
184,2017-08-21 20:16:11,160,8.0
185,2017-08-21 20:16:11,155,10.5
186,2017-08-20 00:07:08,155,10.5
187,2017-08-20 00:05:21,160,8.0
188,2017-08-15 06:46:52,250,9.5
189,2017-08-14 13:32:03,250,9.5
190,2017-08-09 21:25:46,180,10.5
191,2017-08-06 20:43:32,180,10.5
192,2017-08-01 21:24:42,150,9.0
193,2017-08-01 21:24:38,155,12.0
194,2017-07-31 23:19:23,220,10.5
195,2017-08-01 00:05:34,150,9.0
196,2017-07-31 23:33:56,155,12.0
197,2017-07-28 23:16:39,220,10.5
198,2017-07-24 23:18:07,165,11.0
199,2017-07-24 23:18:07,150,7.0
200,2017-07-23 07:22:25,293,7.0
201,2017-07-21 23:59:25,165,11.0
202,2017-07-21 23:58:36,150,7.0
203,2017-07-07 17:13:25,250,10.0
204,2017-07-05 03:02:56,250,10.0
205,2017-07-02 19:53:36,250,10.0
206,2017-06-19 13:44:27,220,10.5
207,2017-06-16 06:20:39,220,10.5
208,2017-06-14 22:42:19,220,10.5
209,2017-06-10 09:20:30,200,9.5
210,2017-06-12 13:33:49,190,9.5
211,2017-06-06 06:22:25,190,9.5
212,2017-06-08 06:20:14,200,9.5
213,2017-06-04 15:49:16,190,9.5
214,2017-06-02 13:58:02,215,8.5
215,2017-05-31 19:45:51,215,8.5
216,2017-05-29 06:17:49,215,8.5
217,2017-05-25 15:37:54,220,10.5
218,2017-05-25 11:04:38,220,10.5
219,2017-04-28 16:06:03,293,7.0
220,2017-05-04 01:09:05,225,10.5
221,2017-05-05 13:04:05,165,11.0
222,2017-05-04 03:09:14,165,11.0
223,2017-05-03 04:39:11,165,11.0
224,2017-05-03 01:21:57,225,10.5
225,2017-04-25 15:19:56,201,11.0
226,2017-04-22 06:06:28,201,11.0
227,2017-04-22 06:06:27,200,12.0
228,2017-04-22 01:06:24,200,10.0
229,2017-04-20 13:14:17,159,6.5
230,2017-04-18 19:12:44,190,9.0
231,2017-04-20 06:19:52,201,11.0
232,2017-04-20 00:51:41,200,10.0
233,2017-04-20 00:50:51,200,12.0
234,2017-04-19 17:22:16,230,11.0
235,2017-04-18 13:29:17,159,6.5
236,2017-04-17 23:10:14,230,11.0
237,2017-04-17 05:31:23,190,9.0
238,2017-04-17 02:42:34,230,11.0
239,2017-04-07 15:11:04,267,6.0
240,2017-04-12 13:56:41,190,9.0
241,2017-04-11 16:12:55,189,11.5
242,2017-04-09 03:29:37,189,11.5
243,2017-04-07 15:12:02,190,9.0
244,2017-04-07 02:29:19,190,9.0
245,2017-04-04 12:41:51,170,8.0
246,2017-04-05 14:41:05,225,12.0
247,2017-04-03 21:43:23,225,12.0
248,2017-04-03 05:24:18,170,8.0
249,2017-04-02 11:17:14,225,12.0
250,2017-03-31 19:07:27,293,8.0
251,2017-03-13 08:58:35,201,10.0
252,2017-03-11 19:36:24,201,10.5
253,2017-03-09 20:07:33,225,9.0
254,2017-03-03 15:14:15,225,12.0
255,2017-03-03 15:11:51,250,13.0
256,2017-02-24 15:05:20,225,8.0
